customer_id,age,email,salary,country,phone,signup_date
C03538,79,user3538@example.com,93879,USA,882-261-4469,1/5/2023
C01868,500,user1868@example.com,87062,USA,,4/11/2023
C04399,45,user4399@example.com,92119,UK,-7706,6/23/2023
C01564,54,,185072,Canada,748-554-9247,3/1/2023
C01922,61,user1922@example.com,182961,Canada,967.283.8271,1/7/2023
C01401,28,user@domain.,77574,Germany,8809347296,1/18/2023
C00713,0,user713@example.com,97087,Australia,8484828793,5/20/2023
C02367,73,,127624,USA,8017523794,6/19/2023
C02548,58,user@@domain.com,191096,USA,9263025879,5/8/2023
,30,user210@example.com,136956,Australia,-3631,6/21/2023
C03968,45,invalid-email,182053,Spain,(693) 671-9502,4/30/2023
C01290,79,,94729,UK,(412) 758-9446,3/15/2023
C02012,-25,user2012@example.com,87823,Australia,3872111537,7/27/2023
C00450,180,user450@example.com,40014,UK,-2293,3/17/2023
C04151,69,user4151@example.com,197856,Australia,-1891,8/18/2023
C02588,27,user2588@example.com,193639,China,141.490.5185,Jan 1 2023
C01821,29,,,UK,720 774 3955,1/28/2023
C00959,45,user959@example.com,160526,Canada,330.529.7974,12/25/2023
C01794,26,user1794@example.com,186078,Australia,(309) 206-8761,12/6/2023
C03081,59,user@domain..com,41049,Australia,351-841-2540,2023-14-01
C00655,150,user655@example.com,,Australia,,3/7/2023
C03660,59,user3660@example.com,,Australia,(159) 178-6099,10/10/2023
C04131,76,,-20000,Australia,-10570,7/13/2023
C02026,72,missingatsign.com,36638,Australia,(303) 750-2453,7/26/2023
C01761,22,user1761@example.com,191081,UK,584-463-5075,9/12/2023
C03647,20,user3647@example.com,72863,Australia,876 435 7378,2023-00-15
C03802,37,,66713,USA,8029358897,8/2/2023
C02663,0,user2663@example.com,149682,UK,588.988.3422,2023-02-29
C00412,78,user412@example.com,33832,Australia,(832) 296-5617,8/3/2023
C01775,34,user1775@example.com,188598,Australia,-8907,1/10/2023
C04499,70,user4499@example.com,91892,UK,(913) 239-1106,4/30/2023
C03881,47,user3881@example.com,162965,USA,,12/8/2023
C03525,45,user3525@example.com,34150,UK,(942) 260-4837,4/30/2023
C02645,43,,194870,Spain,4485474748,6/8/2023
C04326,21,user@,95614,UK,784 499 7915,9/30/2023
C04790,44,user4790@example.com,134292,Australia,297.393.7763,11/10/2023
C03754,,user3754@example.com,120925,USA,2582098699,8/29/2023
C04673,66,user4673@example.com,57472,UK,135.580.7506,6/7/2023
C02837,19,user2837@example.com,46576,USA,8018933340,3/8/2023
C03581,39,user3581@example.com,88560,UK,-3337,3/11/2023
C04813,,,51630,Australia,978-354-4193,11/20/2023
C03389,79,user3389@example.com,0,Australia,-3591,7/26/2023
C04828,50,user4828@example.com,155014,Canada,-8827,1/12/2023
C03593,52,user3593@example.com,133920,Canada,,5/17/2023
C00431,68,user431@example.com,196589,USA,5199848083,10/16/2023
C02944,42,,106396,Canada,(636) 918-9259,12/25/2023
C03255,24,user@@domain.com,-50000,Canada,350 245 1268,1/6/2023
C01367,18,,30336,Australia,410.972.4609,8/23/2023
C02023,61,,111422,Canada,(789) 300-5346,4/5/2023
C04431,0,user4431@example.com,129244,Canada,209.143.9083,9/7/2023
C01177,,,180245,Spain,929-441-3501,4/19/2023
C03354,50,user3354@example.com,84633,USA,139 889 1151,5/29/2023
C01477,19,user1477@example.com,123079,UK,(375) 187-1735,invalid-date
C03174,33,user3174@example.com,66132,Australia,661-648-5397,1/7/2023
C02064,66,,165150,UK,(666) 850-5074,3/12/2023
C00103,130,user103@example.com,64773,UK,960.527.3527,9/9/2023
,51,user2119@example.com,106441,Canada,(581) 168-1091,7/20/2023
C02030,-1,invalid-email,,USA,528-804-5310,10/3/2023
C01264,36,user1264@example.com,184978,Australia,4339458019,3/16/2023
C03923,41,user3923@example.com,33052,UK,-5078,8/21/2023
C03160,33,user3160@example.com,195637,UK,(763) 929-9142,4/3/2023
C02389,52,user2389@example.com,,Canada,-5996,6/8/2023
C03083,78,user3083@example.com,191771,UK,(718) 580-1562,3/29/2023
C02759,70,missingatsign.com,,UK,856 246 8242,12/2/2023
C03321,77,user3321@example.com,126367,USA,729-100-4149,10/31/2023
C03193,39,user3193@example.com,31936,UK,253 856 7299,7/24/2023
C04519,40,user4519@example.com,37526,Australia,316 648 7085,7/2/2023
C01644,76,user1644@example.com,,Canada,(150) 921-9092,6/1/2023
C04520,66,,133863,USA,663.663.2336,2023-13-01
C00001,0,user1@example.com,,UK,(729) 676-9132,10/28/2023
C01581,70,user1581@example.com,118020,Canada,6041077282,3/12/2023
C04437,52,no-dot@com,178115,Australia,(436) 924-5832,2023-09-31
C04130,48,,113049,Australia,8525455135,2/12/2023
C01357,250,user1357@example.com,181014,Canada,(713) 380-3112,12/13/2023
C00007,49,user3413@example.com,134824,USA,982.574.2396,1/31/2023
C02100,28,user2100@example.com,,Australia,572.825.8913,9/16/2023
C02252,60,user@domain..com,,Canada,802.850.2661,12/20/2023
C03510,130,user@domain..com,45504,India,199.137.5201,4/10/2023
C03713,75,user3713@example.com,108137,India,(401) 899-3314,9/21/2023
C00397,79,user397@example.com,92433,Canada,6268097086,9/26/2023
C03483,25,user3483@example.com,90782,USA,5011397503,12/9/2023
C01065,61,user1065@example.com,120012,USA,,12/17/2023
C02378,74,user2378@example.com,95066,USA,279 595 7223,8/12/2023
C02171,42,user2171@example.com,,Australia,973.298.1273,8/2/2023
,75,user819@example.com,86358,UK,-10643,8/5/2023
C01813,58,user@,177596,Australia,262-466-9202,3/23/2023
C02571,70,user2571@example.com,45689,Australia,9324262230,1/1/2023
C01553,71,user1553@example.com,116207,USA,414.614.3043,9/11/2023
C04502,78,user4502@example.com,170287,USA,431 977 4048,2023-02-30
C00817,31,user817@example.com,89500,Australia,-1846,12/9/2023
C01573,71,user1573@example.com,167150,Canada,,6/24/2023
C03927,38,user3927@example.com,176692,UK,9620361356,4/22/2023
C01801,75,user1801@example.com,69553,UK,(245) 938-4943,9/15/2023
C04302,0,user4302@example.com,64550,UK,-10061,12/10/2023
C00382,20,user382@example.com,-50000,Canada,801.814.6939,12/4/2023
C02895,28,.user@domain.com,85514,Australia,466 860 8871,8/11/2023
C04692,68,,133376,Australia,,4/17/2023
C02312,73,user2312@example.com,102095,UK,-9207,4/3/2023
C03526,34,user3526@example.com,141369,Australia,9784084995,9/13/2023
C02329,50,user2329@example.com,76418,Australia,694 768 7850,4/1/2023
C01781,40,user1781@example.com,75865,Mexico,926 881 9487,12/8/2023
C03168,68,,189472,Canada,516-359-7485,4/14/2023
C04917,57,user4917@example.com,104123,Australia,2754947472,2/25/2023
C03380,31,user3380@example.com,192462,USA,-5181,11/18/2023
C00865,48,user865@example.com,130546,USA,-7802,3/8/2023
C03041,35,user3041@example.com,108518,UK,578.455.5791,12/22/2023
C03186,61,user@,,UK,326 347 8528,3/18/2023
C00555,-10,user555@example.com,76289,Australia,4658585732,1/2/2023
C01160,59,user1160@example.com,159744,USA,5045892188,2/25/2023
C01214,68,,65903,Canada,669 937 9788,3/29/2023
C02222,33,user2222@example.com,78785,USA,(624) 270-5924,1/23/2023
C03623,45,user3623@example.com,-5000,Australia,5658351000,5/28/2023
C00049,150,,121218,UK,737-673-9422,9/4/2023
C02385,55,user2385@example.com,179682,USA,5436016319,2023-09-31
C00701,18,user701@example.com,133998,UK,744.780.5021,4/15/2023
C00653,56,user653@example.com,155844,Australia,,7/1/2023
C04129,75,user4129@example.com,104233,Australia,-9460,5/8/2023
C03090,77,user3090@example.com,124774,USA,699.220.9466,2/8/2023
C03551,29,user@domain..com,,UK,7353638232,10/7/2023
C00749,66,user749@example.com,100843,Canada,-8392,1/18/2023
C01456,32,user1456@example.com,129555,Australia,900 760 1216,8/25/2023
C04253,40,@domain.com,-50000,Canada,767.578.6546,2/5/2023
C04845,68,user4845@example.com,149815,USA,(384) 757-7065,11/13/2023
C03809,31,user3809@example.com,44799,Canada,(329) 744-6722,6/6/2023
C00867,300,user867@example.com,38640,Canada,(985) 713-1173,2023-13-01
C00753,35,user753@example.com,35668,Canada,597.128.3340,12/13/2023
C01645,73,user@@domain.com,188114,Canada,147 381 7901,1/19/2023
C00093,59,user93@example.com,57364,Australia,-10195,1/22/2023
C02844,65,user2844@example.com,134186,Canada,764-344-6023,12/20/2023
C03987,65,user3987@example.com,57867,USA,1103207870,6/22/2023
C04202,52,user4202@example.com,102255,Canada,597 107 1805,11/11/2023
C02648,0,user2648@example.com,148680,UK,524 669 4149,2/6/2023
C01491,69,user1491@example.com,143776,Australia,6761334796,7/4/2023
C02916,29,user2916@example.com,39196,Australia,-5491,9/9/2023
C02195,77,user2195@example.com,190073,Canada,601-463-6957,4/22/2023
C00730,21,user730@example.com,140317,Australia,,8/31/2023
C03592,38,user3592@example.com,199330,China,417.941.3789,12/20/2023
C02489,19,user2489@example.com,109436,UK,954-484-1416,4/28/2023
C02260,31,user2260@example.com,185666,Germany,-10137,8/10/2023
C01937,36,user1937@example.com,175281,Australia,-5824,1/15/2023
C01746,77,user1746@example.com,177580,Australia,212.108.9174,2023-11-31
C03001,-999,multiple@issues@invalid,-1,InvalidCountry,,invalid-date
C03300,32,user3300@example.com,144826,Australia,814-655-9287,9/13/2023
C03514,22,user@domain..com,169677,UK,-5516,12/30/2023
C01958,64,user1958@example.com,-10000,UK,-6384,1/8/2023
C01111,73,user1111@example.com,105324,UK,(305) 160-3993,6/23/2023
C03871,48,user3871@example.com,185199,UK,303-634-6465,2/17/2023
C00418,28,user4057@example.com,130400,UK,,12/9/2023
C04486,36,user4486@example.com,,USA,605-317-7217,10/19/2023
,52,,0,USA,3331746291,2/25/2023
C00347,28,user347@example.com,,Australia,453.459.6047,6/25/2023
C01186,60,user1186@example.com,166093,USA,4964528773,10/15/2023
C04031,,user4031@example.com,69451,Australia,836 838 2398,9/28/2023
C01516,27,user@domain..com,-1000,Australia,5696560131,1/17/2023
C04685,43,user4685@example.com,0,Canada,-8938,9/14/2023
C00579,64,user579@example.com,107789,Canada,(672) 142-3938,4/6/2023
C01965,43,no-dot@com,51067,UK,470-769-8932,5/9/2023
C00076,77,user76@example.com,96852,Canada,448-313-8063,11/26/2023
C01430,55,user1430@example.com,100453,USA,592 810 7782,6/26/2023
C03615,61,,173788,Canada,184.573.1668,7/5/2023
C04445,66,user4445@example.com,144176,USA,9945098335,10/8/2023
C02771,48,user2771@example.com,92287,UK,-10473,10/16/2023
C03855,48,,,USA,1268211135,12/5/2023
C01847,63,user1847@example.com,0,Canada,,9/30/2023
C00132,0,user132@example.com,66609,USA,235.730.5603,6/6/2023
C00179,18,,57606,Canada,174-172-5105,11/15/2023
C04149,46,user4149@example.com,99468,,693.878.4983,5/15/2023
C04481,,user4481@example.com,160431,Canada,694.815.7143,11/20/2023
C03641,30,user3897@example.com,135514,Australia,(241) 604-6535,2/3/2023
C03361,56,user3361@example.com,172690,UK,888 848 1645,9/19/2023
C01843,38,user1843@example.com,52692,UK,289.798.9653,3/25/2023
C02116,63,user2116@example.com,100411,UK,(438) 864-3217,4/1/2023
C02752,50,.user@domain.com,,Canada,,10/10/2023
C02950,38,user2950@example.com,136300,,740 491 3571,3/19/2023
C00605,70,user605@example.com,158467,UK,950 824 8861,10/11/2023
C04168,-10,user4168@example.com,94824,Canada,248 368 3040,2/3/2023
C00026,47,user26@example.com,37016,India,8979273911,8/1/2023
C00659,,user659@example.com,85276,USA,9585752886,11/24/2023
C01897,26,.user@domain.com,52337,Canada,340-815-8213,9/28/2023
C00962,26,user3339@example.com,43569,USA,804.427.4919,6/19/2023
C02202,67,user2202@example.com,75875,USA,(450) 816-9253,10/27/2023
C00009,52,user174@example.com,82870,Australia,305 724 7432,3/31/2023
C01612,23,user1612@example.com,105504,UK,-10136,8/27/2023
C00438,55,.user@domain.com,160429,Germany,587.782.7626,1/22/2023
C00332,36,,58482,Canada,396 872 3409,10/17/2023
C03122,44,user3122@example.com,137051,USA,(497) 666-9870,2/1/2023
C01455,,user name@domain.com,65944,UK,521 839 6526,10/2/2023
C00343,56,user343@example.com,160064,USA,717.719.9381,3/24/2023
C03817,74,,44549,USA,-2719,3/20/2023
C04386,46,user4386@example.com,139349,Canada,,1/1/2023
C01089,150,user1089@example.com,91114,Canada,534 853 5043,11/9/2023
C00480,50,user480@example.com,43689,Australia,306 608 2234,9/25/2023
C00728,58,user728@example.com,,Canada,7474660539,5/17/2023
C03808,64,user3808@example.com,73539,Australia,-4232,10/10/2023
C00977,78,user977@example.com,-10000,USA,986 311 3128,4/10/2023
C04330,25,user4330@example.com,174434,Australia,101.927.8323,12/7/2023
C02998,71,user2998@example.com,128970,UK,3895694146,2023-11-31
C01929,74,user1929@example.com,134940,Canada,989.606.3084,3/17/2023
C01469,78,user1469@example.com,-10000,Australia,268 155 7086,3/3/2023
C01225,75,,0,Australia,1000367517,9/13/2023
C02179,22,user2179@example.com,143880,UK,277 750 1052,5/16/2023
C01764,76,user1953@example.com,178725,UK,880 764 2285,8/13/2023
C04846,64,user4846@example.com,170070,Australia,(157) 180-3835,12/26/2023
C03258,26,user3258@example.com,78570,UK,309.574.3136,12/31/2023
C01893,26,user1893@example.com,76418,Spain,7383213464,12/3/2023
C01300,48,user1300@example.com,92790,Australia,504 483 5903,6/21/2023
C03011,71,user3011@example.com,-1000,USA,100.410.8291,2/24/2023
C04615,20,user4615@example.com,158921,USA,,10/10/2023
C00661,27,user661@example.com,90272,UK,-10539,2023-02-30
C04938,25,user4938@example.com,121228,USA,(951) 421-9532,6/14/2023
C03341,36,user3341@example.com,75337,UK,225 759 5956,8/25/2023
C02804,72,user2804@example.com,53834,USA,-4940,4/3/2023
C03774,70,user3774@example.com,154010,UK,324-868-7912,8/25/2023
C02513,66,user2513@example.com,155629,Australia,276 278 9496,9/28/2023
C03072,-10,,161225,Australia,538.734.8838,2/12/2023
C02722,54,user2722@example.com,134718,USA,414-701-9893,9/15/2023
C04397,72,,74460,Canada,1063161101,3/17/2023
C03679,63,user3679@example.com,174252,USA,-8175,7/10/2023
C01279,50,user1279@example.com,75991,Australia,731-294-1119,12/11/2023
C03092,36,user3092@example.com,135315,Australia,(140) 397-6429,5/22/2023
C01622,0,user@.com,185438,Australia,(913) 310-8992,10/6/2023
C03035,36,user3035@example.com,191040,UK,190.712.7017,11/7/2023
C02851,28,user2851@example.com,122691,USA,497 136 5428,12/1/2023
C00068,75,user68@example.com,123635,USA,586-215-6758,9/6/2023
C02599,47,user2599@example.com,55363,Australia,185.113.2656,5/31/2023
C03980,51,user3980@example.com,171822,USA,(117) 384-5949,4/28/2023
C03815,33,,180145,Australia,-5507,1/9/2023
C00821,52,user821@example.com,193926,Australia,,2023-13-01
C01227,52,user1227@example.com,180611,Australia,7588919626,8/6/2023
C03012,38,,97657,Canada,846 681 3613,1/19/2023
C02165,20,user2165@example.com,78291,Australia,,10/24/2023
C04258,63,user4258@example.com,79853,UK,5223195646,11/10/2023
,66,user4472@example.com,,Australia,134-160-7677,8/17/2023
C04284,68,user4284@example.com,171041,Australia,8170525675,5/1/2023
C03371,,user3371@example.com,69148,Australia,,7/16/2023
,42,user name@domain.com,146136,Canada,952.789.9990,6/30/2023
C00398,52,user@domain.,49991,UK,,2/28/2023
C03411,,user3411@example.com,118370,UK,780-481-6549,1/16/2023
C04316,42,user4316@example.com,125335,USA,-3270,1/1/2023
C02779,37,user2779@example.com,119156,India,(880) 743-1576,7/20/2023
C01399,46,user@domain.,61923,USA,246.742.1221,7/28/2023
C01660,31,user1660@example.com,130706,UK,329-148-1170,2/14/2023
C00980,68,user980@example.com,41577,Canada,-9439,5/17/2023
C01299,68,user1299@example.com,,Canada,2074320602,8/27/2023
C02281,23,user2281@example.com,35606,USA,250-723-2656,11/28/2023
C00083,31,user83@example.com,186671,UK,(415) 515-2140,8/9/2023
C04778,36,user4778@example.com,,UK,(688) 376-7716,6/15/2023
C02808,27,user2808@example.com,155211,India,681 783 3823,9/9/2023
C04862,25,user4862@example.com,164304,Australia,-5067,12/26/2023
C03806,32,user@domain..com,129397,Canada,(980) 911-1253,10/26/2023
C02306,34,user2306@example.com,153099,Spain,,2023-06-31
,24,user424@example.com,75475,UK,2906775938,6/21/2023
C01594,37,user4354@example.com,80468,Canada,(174) 902-8552,5/28/2023
C01905,500,,,Canada,(488) 288-8062,10/28/2023
C03035,27,user4553@example.com,-50000,USA,567 570 6830,9/1/2023
C04610,77,,59086,USA,-7416,11/26/2023
C03124,38,user3124@example.com,50045,UK,-3342,12/13/2023
C01566,43,user1566@example.com,-10000,UK,316 328 8448,5/13/2023
C04044,180,user4044@example.com,183412,Canada,391.535.3825,1/7/2023
C00840,59,user840@example.com,94925,Australia,7934038104,6/29/2023
C00501,-999,multiple@issues@invalid,-1,InvalidCountry,,invalid-date
C00142,68,user142@example.com,45193,UK,757-370-2900,7/25/2023
C01378,0,user1378@example.com,135750,Australia,4504358997,3/27/2023
C03722,52,user3722@example.com,-50000,Australia,4251342697,12/29/2023
C02749,70,user2749@example.com,113981,USA,(649) 435-3742,1/31/2023
C01139,25,user1139@example.com,60908,UK,538.587.2645,7/20/2023
C04279,39,user4279@example.com,60988,USA,537.154.9711,10/20/2023
C01788,26,user1788@example.com,80705,Canada,3127317293,11/7/2023
C02585,76,user2585@example.com,54648,Australia,(776) 548-5895,6/17/2023
C00551,78,user551@example.com,54335,UK,286.502.7182,8/15/2023
C04072,64,user4072@example.com,0,USA,-8971,1/29/2023
C02020,-10,,108533,Australia,294.961.1583,6/9/2023
C00742,0,user949@example.com,109698,Australia,769 624 3445,4/10/2023
C02278,62,user2278@example.com,,UK,3651030484,5/28/2023
C00533,25,,174866,UK,408.192.4857,1/20/2023
C00150,23,user1830@example.com,145657,Australia,165 163 5103,2/18/2023
C02938,72,user2938@example.com,112987,Australia,944.735.8906,11/26/2023
C04433,74,user4433@example.com,125251,Canada,9708288160,12/8/2023
C03896,42,user3896@example.com,91720,USA,-6830,12/30/2023
C01603,-1,user1603@example.com,-10000,UK,602-914-1359,12/15/2023
C00640,64,user640@example.com,84330,Canada,(289) 180-5248,2/16/2023
C04848,500,user4848@example.com,131026,Australia,274 340 1475,9/16/2023
C00968,70,missingatsign.com,44683,Australia,275-206-3910,2/4/2023
C04252,44,user4252@example.com,182324,Australia,412.768.7019,1/15/2023
C02644,52,user@.com,189422,UK,,9/30/2023
C01684,51,@domain.com,196258,Australia,3166860023,not-a-date
C04485,63,user4485@example.com,184591,USA,(748) 456-1181,8/10/2023
C02903,26,user2903@example.com,32895,Australia,125 994 3284,4/15/2023
C00156,26,invalid-email,154577,USA,-5184,11/26/2023
C04568,46,user4568@example.com,171774,Australia,571 871 1664,12/21/2023
C02859,36,user2859@example.com,0,,348-176-3901,2/15/2023
C01090,47,,,USA,(589) 135-6921,11/28/2023
C02674,23,user2674@example.com,165994,USA,-8584,5/3/2023
C04255,44,user4255@example.com,-10000,Canada,243-298-3525,3/23/2023
